tweet_id,text,user_id,username,user_name,user_bio,followers_count,user_location,statuses_count,profile_url,created_at,retweet_count,favorite_count,reply_count,is_reply,tweet_url,search_phrase,matched_phrase,matched_keyword,match_distance,diagnosis,medications_found
1699422268919607794,@samas_journey اخر ولادة جاني اكتئاب قوي بدون سبب فجأة تجيني نوبة خوف شديد و عدم شعور بالامان رغم اني في بيت اهلي وامي كلهم حولي كنت افكر بالانتحار وكيف انتحر كنت ما ابغى اختلط بأحد ولا احد يزورني نوبات بكى فجأة بدون مقدمات حتى انا ما اعرف ايش السبب جلست ٣ او ٤ شهور لين ما اخيرا تعافيت بنفسي,1293258817,F_Rxxx,R,,119,,1100,https://twitter.com/F_Rxxx,Wed Sep 06 14:00:17 +0000 2023,0,0,0,False,https://twitter.com/F_Rxxx/status/1699422268919607794,"""جاني أكتئاب شديد""",جاني,اكتئاب,1,depression,
1699037081329176614,@00_I10 @AbdulelahKhdr نفس وضعي وكمان مع الهلع جاني اكتئاب شديد ودخلت وساوس قهريه كثيره لدرجة كل يوم او يومين يجي فكرة وسواسيه جديده وارق ما اعرف النوم اعراضي كثيره الله المستعان,1123017152250904579,Bughhh_,Maya_gh,"{ سبحان الله وبحمدة ،، سبحان الله العظيم }""",227,,3257,https://twitter.com/Bughhh_,Tue Sep 05 12:29:41 +0000 2023,0,0,0,False,https://twitter.com/Bughhh_/status/1699037081329176614,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1692839550874230841,@kndrr11 والله والله والله انه جاني اكتئاب شديد لمدة ٦اشهور وتعالجت من بالقرأن وصلاة الوتر والدعااااء لارحت لدكتور ولاشيء توكلت على رب البشرر,2195314485,mohamad77995,محمد/استغفرالله العظيم,ارفع راسك انت سعودي🇸🇦🇸🇦🇸🇦_سبحان الله وبحمده سبحان الله العظيم,65,,5905,https://twitter.com/mohamad77995,Sat Aug 19 10:02:55 +0000 2023,0,0,0,False,https://twitter.com/mohamad77995/status/1692839550874230841,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1687620906149990400,@ilool96 جاني اكتئاب شديد شهور من هالموضوع وكل ماذكرته تحوم كبدي وتقلب معدتي 🥹,931450321280360449,iiMun96,No.,,357,Riyadh,17836,https://twitter.com/iiMun96,Sat Aug 05 00:25:53 +0000 2023,0,0,0,False,https://twitter.com/iiMun96/status/1687620906149990400,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1686483463275200522,الموضوع دا مسك زمن شديد عايزة ارجع لحياتي .. انا جاني اكتئاب شديد,1157661198,AzzaSalaah_,Azza.,,1951,"Khartoum North, Sudan",28233,https://twitter.com/AzzaSalaah_,Tue Aug 01 21:06:05 +0000 2023,2,1,2,False,https://twitter.com/AzzaSalaah_/status/1686483463275200522,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1681791030746595328,"@ahmad50828797 تعرف ولد العم
من سنتين جاني اكتئاب
شديد حتئ نص ترم فاتني
خلاص ماعاد اقدر علئ
مواصلة حياتي
فاتركت الجامعه
مش بس الجامعه كل شئ
رحت ل دكتور نفساني.
وشيخ قرأ علي.امي مدرسة دينً قالتلي جربي
قراة سورة البقره..صرت اقراها مرتين يوميا
بعد صلاة الفجر والعشا
وتخرجت من ٦ شهور
ورجعت لـ طبيعتي",2252001549,WhoX1,يارب رحمتك,,1239,,21620,https://twitter.com/WhoX1,Wed Jul 19 22:20:02 +0000 2023,0,1,1,False,https://twitter.com/WhoX1/status/1681791030746595328,"""جاني أكتئاب شديد""",جاني,اكتئاب,1,depression,
1681530610060337152,@Taefqlp والله يا ان فيتامين دال مايستهان فيه قبل كم شهر جاني اكتئاب شديد لدرجة اجلس مكاني ابكي وابكي وانا مو عارفه السبب والم شديد بداخلي عند القلب حللت وطلع ناقص جداً والحمدلله اخذت كورس علاجي وفرق معي جداً,1413311808325226498,rlc00c,rawabi .,مستقبلك هو عباره عن افكارك الحاليه ...1996,87,,2465,https://twitter.com/rlc00c,Wed Jul 19 05:05:13 +0000 2023,0,3,1,False,https://twitter.com/rlc00c/status/1681530610060337152,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1666946451476185088,"@0r_mz يب السوداوية بحق
كانت حلقة مجردة من المشاعر الإنسانية و طريقة سرد الاحداث كانت مضلمة لدرجة لما كنت اشاهد الحلقة بعدها جاني اكتئاب شديد لكن تخطيت داك اليوم ،💔",1487188247419760648,CorazonSaid,ثورفين ،☕ GOAT🐐🐐,"اسمي سعيد
أحب الأنمي و المانجا خصوصا فيلاند ساغا و ون بيس و هانتر و مؤمن أن الشخص الدي يمكنه أن يكون أي شخص و يصنع أي شيء سوف يتعرض للنقد و الذم و ايساءة الفهم",91,المملكة المغربية،🇲🇦🇲🇦🇲🇦,7541,https://twitter.com/CorazonSaid,Thu Jun 08 23:12:59 +0000 2023,0,2,1,False,https://twitter.com/CorazonSaid/status/1666946451476185088,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1666662822162440192,"#ابن_شديد

ماعاد أنا مرسله جاني اكتئاب من تحليل المساكين😭",1345708754956935168,ui2040,ɢнɪнɒ,"كاتبة ♡ |
 عزيز النفس لو تفنّى حياته ماتبع .. متبوع                                 
                                                     فوق هام السحب 🇸🇦",132,"أهيم بين الشعر و الكتابة, ᴳᔆ",9256,https://twitter.com/ui2040,Thu Jun 08 04:25:56 +0000 2023,0,0,0,False,https://twitter.com/ui2040/status/1666662822162440192,"""جاني أكتئاب شديد""",جاني,اكتئاب,1,depression,
1662584298958888961,@AlShababSaudiFC طيب أنا إيش ذنبي جاني اكتئاب شديد وأمراض نفسيه بسبب نادي الشباب مافيه أحد يحس ب الجمهور حسوا حسوا حسبي الله ونعم الوكيل حسبي الله ونعم الوكيل الضحيه دائما الجمهور الثالث طار ربما يطير الرابع💔💔💔🖤🤍😱😱👎👎👎,1297563735981273089,QsyfvaBuIsQ2BCh,الشباب كبير الكبار بتاريخه وإنجازاته وبطولاته🤍🖤,,575,,118626,https://twitter.com/QsyfvaBuIsQ2BCh,Sat May 27 22:19:20 +0000 2023,0,0,1,False,https://twitter.com/QsyfvaBuIsQ2BCh/status/1662584298958888961,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1661824435010039808,"مجزرة الحولة من اكتر المجازر اللي معلقة بذاكرتي كنت صغير و جاني اكتئاب و حزن شديد وقتها .. كانت من أولى المذابح الجماعية اللي بدا فيها التطهير العرقي ضد المسلمين السنة ، الله يرحم جميع الشهداء و يعجل بالانتقام من الظالمين . 
#مجزرة_الحولة",1399820387865747468,Ahmad_kh20,Ahmad,من بلاد الشام & Levant,49,,2605,https://twitter.com/Ahmad_kh20,Thu May 25 19:59:55 +0000 2023,0,1,0,False,https://twitter.com/Ahmad_kh20/status/1661824435010039808,"""جاني أكتئاب شديد""",جاني,اكتئاب,1,depression,
1661120417925419008,@AlShababSaudiFC حرام عليكم والله حرام عليكم أنا قسم بالله جاني اكتئاب شديد وأمراض نفسيه جميعها وقلق وخوف وتوتر وكل شيء سلبي أنا نفسياً وجسدياً تعبان مره مره بسبب ذا النادي حسبي الله ونعم الوكيل تعبنا أين الشباب القوي اللي لايهاب ولا يخاف أحد الله حسيبكم الله حسيبكم حسبنا الله ونعم الوكيل💔😭🤍🖤,1297563735981273089,QsyfvaBuIsQ2BCh,الشباب كبير الكبار بتاريخه وإنجازاته وبطولاته🤍🖤,,575,,118626,https://twitter.com/QsyfvaBuIsQ2BCh,Tue May 23 21:22:24 +0000 2023,0,0,1,False,https://twitter.com/QsyfvaBuIsQ2BCh/status/1661120417925419008,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1659383132947197953,تعلمني اليوم صديقتي قصتها مع التخطي تخطي شخص. تقولي انطردت من وظيفتي قبل وتعبت نفسيا ماكان معاي يساندني. ولايهتم لحزني. جاني اكتئاب شديد دعيت ربي يعوضني بااحسن من هالوظيفه. لكن وجعي بعد انه هو بذات ماوقف معي. المهم جاها اتصال بوظيفه وتقول وافقت قالو لها شفتات ووافقت.,516572823,hms_sss,so?,دائما وابدا #الحمدلله (لسنا متناقضين ولكننا بشر نخطئ ونصيب) ممكن كاتبه مستقبلا,132981,Kingdom of Saudi Arabia,61249,https://twitter.com/hms_sss,Fri May 19 02:19:03 +0000 2023,36,2527,24,False,https://twitter.com/hms_sss/status/1659383132947197953,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1658927699862118401,"قوود باد موذر 
يجنن عشان دوهيون بس صراحة القصة حزينةة وصلت مع العرض و جاني اكتئاب شديد",1285445630173872133,JAYKEBAE,Lole ❕saw enha,So call me P R D X invader | saw enha 231111 ~ jungwon reply 230720,676,,12005,https://twitter.com/JAYKEBAE,Wed May 17 20:09:19 +0000 2023,0,0,0,False,https://twitter.com/JAYKEBAE/status/1658927699862118401,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1651884992794861569,"@Dr_mahaalnemer والله أنا جاني اكتئاب ما بعد الولادة وكان شديد جدًا 
إلى درجة ماكنت أكل ولا أشرب ولا أقدر أنام إلا ساعتين وبإبر منومة والحمدلله عدت بفضل الله ثم بتناول الأدوية المثبطة للاكتئاب",1535662676386500608,teacher198300,HA,معلمة شغوفة بالتدريس ..,95,"عسير, المملكة العربية السعودية",507,https://twitter.com/teacher198300,Fri Apr 28 09:44:07 +0000 2023,0,0,1,False,https://twitter.com/teacher198300/status/1651884992794861569,"""جاني أكتئاب شديد""",جاني,اكتئاب ما بعد الولادة,1,depression,
1643733800738865153,@Ayar2030 جاني اكتئاب شديد بعد الجامعه استمر فتره طويله معي وماراح الا بقراءة سورة البقره يومياً والمحافظه على اذكار الصباح والمساء,756015069473992707,zion588,🦋𝙕𝙮𝙣𝙖𝙗,- اللهّمُ طمأنينة ترافق قلبي.,4442,,13779,https://twitter.com/zion588,Wed Apr 05 21:54:11 +0000 2023,0,0,0,False,https://twitter.com/zion588/status/1643733800738865153,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1641963903880929281,في 2017 جاني اكتئاب شديد وناظرت السقف لقيت مثلثات ملونه احاول اركز القاها حقيقيه ومعاد شفتها وبعد مرور خمس سنوات توي استوعب انها كانت هلوسه😢 توني استوعب المشكله انا اللحين اخاف انها ترجع لأني ماعالجتها امانه مابي ردود تخوف وكذا من امس وانا في رعب  ابغا حلووول بس الله يفرج همومكم,1172743222306791425,FdFdHME,فضفضة,"ديوانية "" فضفضة "" المجتمعيه",265982,,51321,https://twitter.com/FdFdHME,Sat Apr 01 00:41:15 +0000 2023,1,16,24,False,https://twitter.com/FdFdHME/status/1641963903880929281,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1639921281272279042,"@Wf87502716 @saudi00007 اعطيني اسم الدكتور اللي عالجتي عنده اخاف اروح لاحد مو فاهم يتعبني زياده 
ابي داخل السعودية لان برا ما اقدر 
ولك دعوة بظهر الغيب مع نزول المطر 
نفسيتي تعبت و جاني اكتئاب شديد يعلم الله",1260319154034348032,Rem12348200,Rem,,15,,73,https://twitter.com/Rem12348200,Sun Mar 26 09:24:36 +0000 2023,0,0,4,False,https://twitter.com/Rem12348200/status/1639921281272279042,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1634222609914101761,@3zo_eltrawabi انا بعد ختمت last of us 2  حسيت بي فراغ كبير شديد وما قدرت اعيد اللعبه جاني اكتئاب بس رجعت لي العاب روك ستار والعالم الفاتح RED DEAD REDEMPTION والتفاصيل الفيها وممكن تعمل الف شي بس العاب نوتي دوق في الاول والاخير قصه بتلعبها وبتجدعها ما بتعيدها واقرب مثال,832373243352846340,Yaseen_Elsaied,Yaseen | world champion 🏅,@chelseafc Europe is blue,126,,4083,https://twitter.com/Yaseen_Elsaied,Fri Mar 10 16:00:07 +0000 2023,0,0,0,False,https://twitter.com/Yaseen_Elsaied/status/1634222609914101761,"""جاني أكتئاب شديد""",جاني,اكتئاب,1,depression,
1633985610712006656,"@DDDxxdg @3_icare انتي فالنهاية غير معصومة فإذا  وقعتي فالذنب توبي ، ولو اذنبتي مجدداً  توبي مرة اخرى وهكذا بأستمرار 

ولا تيأسي قد جاني اكتئاب شديد جداً 
والحمدلله  راح فيما بعد 

 واذا مشكلتك شبهات فتعالي خاص",722758211636502528,xlkg5,عبدالرحمن,سبحانك اللهم ربنا وبحمدك رب اغفرلي,212,,3709,https://twitter.com/xlkg5,Fri Mar 10 00:18:22 +0000 2023,0,1,0,False,https://twitter.com/xlkg5/status/1633985610712006656,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1630779573569814534,والله أنا ما عارفه أبدا ليكم من وين لكن بصراحه شفته فيديوهات كعبه شديد الليله ربنا يرحم المتوفي ويغفر ليه والله ما حصل مر علي يوم بالسوء ده ليه بقتلو في الناس ببرود ليه انت سوداني تقتل ود بلدك ليه تقتل نفس حرم الله قتلها ليه أنا ماقادره أعبر عن الجواي والله جاني إكتئاب حسبي الله,1499206471938158592,amahmed25282665,Om ahmed,حب الخير للغير,158,في أرض الله الواسعه,2523,https://twitter.com/amahmed25282665,Wed Mar 01 03:58:43 +0000 2023,2,15,7,False,https://twitter.com/amahmed25282665/status/1630779573569814534,"""جاني أكتئاب شديد""",جاني,إكتئاب,1,depression,
1630049825327644673,@thera7i انا قمري جدي في البيت الثالث و السنوات الماضية جاني اكتئاب شديد خاصة من ٤ سنوات,437175552,Diamond369H,Lady H 🎀,,280,,19459,https://twitter.com/Diamond369H,Mon Feb 27 03:38:57 +0000 2023,0,0,0,False,https://twitter.com/Diamond369H/status/1630049825327644673,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1622677625222176772,كل ما جيت الرياض جاني أكتئاب شديد حتى الأكل ما أكل شيء غريب لكني صرت أعاني,1018953363218628608,xivaar,⭐️,أَسِيرُ نَحوَ هَلَاكِي غَيرَ مُرتَعِدِ مَا عُدتُ مُكْتَرِثًا إِنْ أَمْطَرَتْ أَلَمًا   #الفنون_السبعة | @AlNassrFC,89,,16483,https://twitter.com/xivaar,Mon Feb 06 19:24:28 +0000 2023,0,0,1,False,https://twitter.com/xivaar/status/1622677625222176772,"""جاني أكتئاب شديد""",جاني,أكتئاب شديد,1,depression,
1614305265599356930,"صار عندي فوبيا من التاقات ومن العبارات الي نرفعها ومن التصويتات 
اتوقع يبي لي فتره لين اتخطاها واصير عادي 
كل ما شفتها جاني اكتئاب شديد منها https://t.co/lahCIFjwpF",1338882359542878212,r_i2ar,⁷رزان,قلب رقيق و حياة بسيطه ❣️ .,65,,37166,https://twitter.com/r_i2ar,Sat Jan 14 16:55:42 +0000 2023,0,0,0,False,https://twitter.com/r_i2ar/status/1614305265599356930,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1613226566812635144,@AJELNEWS24 اتفق نوع ما للبنان فقط لن اذا تزوجت يكون زوجها يقلوها كلام حلو يعطيها طاقه إيجابيه يزيد من ثقتها بنفسها زود على ذالك يوديها مطاعم مقاهي يغير النفسيه صراحه انا جاني اكتاب بعد تنمر اكتئاب شديد بس حمدلله وحده من صديقاتي يعني مو حلوه هي ملامحها بس تقول بسبب زوجي شفت نفسي حلوه م كلامه,1483014810740604930,nwrh551,᷂الـنـود ᷂𓄃.,{ رَّبِّ اغْفِرْ لِي وَلِوَالِدَيَّ },46,,233,https://twitter.com/nwrh551,Wed Jan 11 17:29:20 +0000 2023,0,1,2,False,https://twitter.com/nwrh551/status/1613226566812635144,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,16,depression,
1612494922694680576,@o_1rl انتي في الوضع السليم انا جاني اكتئاب شديد😭,953560976783224833,1_sab20,So !,_____,406,Maybe there,24731,https://twitter.com/1_sab20,Mon Jan 09 17:02:02 +0000 2023,0,0,0,False,https://twitter.com/1_sab20/status/1612494922694680576,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1610238775224852480,مشكلة بسيطة ، بعزل نفسه وبختفي وبجي يقليك جاني اكتئاب ، المشكلة الموضوع فاكنه في نفسهم ومصدقين شديد ، من الله خلقنا وحتى في الافلام بنشوف مرضى الاكتئاب على انه ناس حصلت ليهم مواقف تهز الجبال وحاجة صعبة التخطي ، اما واحد قالو ليو كلمة مشى انعزل وقال مكتئب ، بت ما نجحت بامتياز,962535914,avvmd97,احمد✊🏽🇸🇩,📌 خلقنا الله فسجدنا له وجعل العالم ليهتف لنا ، فنحن الأوائل في خلقه وكل البشر أتوا بعدنا ، فيا مجد كوش العظيم المجيد فمن في الورى يكن مثلنا 🇸🇩,700,امدرمان,45969,https://twitter.com/avvmd97,Tue Jan 03 11:36:55 +0000 2023,0,0,1,False,https://twitter.com/avvmd97/status/1610238775224852480,"""جاني أكتئاب شديد""",جاني,اكتئاب,1,depression,
1610238311272005632,جيل زجاجي جدا وفي منتهى الهشاشة والضعف وعدم القدرة على تحمل اي صعب ، ايمان بالقدر معدوم لابعد درجة ،، الواحد ما بيحصل ليو شي بيحمدالله ،، ببكي وبعاني وبزودها دراما عشان يطلع بكلمة جاني اكتئاب ، كلمة استهلكت كتير جدا وانتجت لينا ضعاف نفوس بصورة رهيبة شديد ، لو حصل ليو اتفه شي او,962535914,avvmd97,احمد✊🏽🇸🇩,📌 خلقنا الله فسجدنا له وجعل العالم ليهتف لنا ، فنحن الأوائل في خلقه وكل البشر أتوا بعدنا ، فيا مجد كوش العظيم المجيد فمن في الورى يكن مثلنا 🇸🇩,700,امدرمان,45969,https://twitter.com/avvmd97,Tue Jan 03 11:35:04 +0000 2023,0,1,2,False,https://twitter.com/avvmd97/status/1610238311272005632,"""جاني أكتئاب شديد""",جاني,اكتئاب,1,depression,
1610134145224802304,@M0ATH جاني اكتئاب شديد بسبب شخص ولما حسيت اني برمي نفسي للتهلكه رحت سألت نفس الشخص المسبب، عندي صديق بباله فكرة انو يىْتحر كيف اقدر امنعه؟ قال قوليله جهنم تستناه ما رضي خليه يىْتحر الدنيا ما راح تنقص بسبب شخص! كلمته ما هشمتني وبس دمرتني بس برضو صحصحتني محد حيوقف حياته عشانك كملي,1300782577956130818,malaaz20,مَلاذ| كود ايهرب DBU0209,سَخاء,86,مكة المكرمة,4062,https://twitter.com/malaaz20,Tue Jan 03 04:41:09 +0000 2023,0,0,0,False,https://twitter.com/malaaz20/status/1610134145224802304,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1607146763219267586,@gorgeous4ew جاني اكتئاب شديد وحرمت من نوم 3 اشهر  يالله مااصعب هذاك الشعور كانت ايام مريره ذقت كل انواع العذاب الحمد الله على العافيه فهي تاج على رؤس الاصحاء,392082701,yafay12,فهد السيلي,لا اريد شي من الدنيا اريد نعمه لي تدوم وهي امي 🤲,983,اليمن,4724,https://twitter.com/yafay12,Sun Dec 25 22:50:22 +0000 2022,0,0,0,False,https://twitter.com/yafay12/status/1607146763219267586,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1593834080881311744,@Queries_ مثلك وفوق كذا عندي بنت بس تصيح ويمشون وراي وحتى وانا اشتغل وانا خلاص جاني اكتئاب شديد بسببهم خصوصا من بكاهم وصياحهم,1294123464534753280,ndosh14099999,n,,26,المملكة العربية السعودية,554,https://twitter.com/ndosh14099999,Sat Nov 19 05:10:31 +0000 2022,0,1,0,False,https://twitter.com/ndosh14099999/status/1593834080881311744,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1589073462156353537,@Ss2y__ @jussts4 وبعد الولاده جاني اكتئاب شديد وهلع سنه ونص توني اخف منه 💔 ياخي لاتهولون الامور خلو كل بنت تاخذ تجربتها بدون تخووويف اكثر شي اثر فيني 💔💔 وندمانه طبعا مو بيدي لكن الحمدلله على كل حال,733656460555636739,al__Najlla,ًً,استغفرالله العظيم واتوب إليه,1034,,1262,https://twitter.com/al__Najlla,Sun Nov 06 01:53:31 +0000 2022,0,3,1,False,https://twitter.com/al__Najlla/status/1589073462156353537,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1585367300836044800,"الاسبوع الماضي جاني اكتئاب شديد ماطلعت من البيت يومين وكنت بشكل شبه كامل ""منوم"" 

اتصل علي حلاقي وقال : ياباشا شفت عربيتك ماتحركت يومين و خوفت عليك وقلت اتصل اتطمن انك بخير 

الاتصال فرق معي كثير … جداً",335026386,IamNaifHarbi,Naif Harbi| نايف الحربي,ME VS ME,65916,Riyadh,67132,https://twitter.com/IamNaifHarbi,Wed Oct 26 20:26:33 +0000 2022,15,259,47,False,https://twitter.com/IamNaifHarbi/status/1585367300836044800,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1584139172838711297,@my_problem1 تجربتي قبل عشرين سنه جاني اكتئاب شديد فجأة ونصحوني بقراءتها وفعلت والله في نفس اليوم شعرت براحة وانشراح واختفى ذلك الهم الذي كان جاثم على صدري ولله الحمد,367372620,mem5777,محــمـد,لا اله الا الله محمدا رسول الله,208,الطائف,7337,https://twitter.com/mem5777,Sun Oct 23 11:06:25 +0000 2022,0,4,0,False,https://twitter.com/mem5777/status/1584139172838711297,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1581893957940039680,@Reem68902297 @N_alsalm21 @Meryem_rq @rico4_ انا قد جاني اكتئاب شديد وجلس معايا سنتين ، وعندي وسواس قهري من 14 سنة 🙂 ترى عادي جدًا ان الامراصْ النفسية تجلس فترة طويلة وطبعًا تأثر بالشخص,1131021311973765122,R_awa_n01,𝓡𝓪𝔀𝓪𝓷,مع الحق والحقيقة || INTP || @AlNassrFC,814,الحجاز العظيمة-السعودية العظمى,169460,https://twitter.com/R_awa_n01,Mon Oct 17 06:24:44 +0000 2022,0,1,0,False,https://twitter.com/R_awa_n01/status/1581893957940039680,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1576221641947811840,@Ladzuya كنت مخلص ناروتو وحزنان و بدأت أتابع Death Note جاني اكتئاب شديد من أول حلقة ضليت يومين ما أنزل الشغل,1463420959499640834,3ssani,كانكي,ذَهَبَ الذينَ أُحِبُّهُم وبَقِيتُ مَثْلَ السَّيْفِ فَرْدا,33,,1696,https://twitter.com/3ssani,Sat Oct 01 14:44:58 +0000 2022,0,0,0,False,https://twitter.com/3ssani/status/1576221641947811840,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1575393858854293504,بتذكر جاني السنة القبل الفاتت وكنت منهارة شديد واختي لحدي حسي بتحاول تقنع فيني انو دا اكتئاب وبياخد فترتو ويخلص 😭😭😭😭😭,991759316138053632,0mitaaa,CALL ME WISH🧚🏼‍♀️🪄,آللهم توفني وأنتَ راضٍ عني؛ آللهم توفني مسلماً والحقني بالصالحين - NU || 👩🏻‍⚕️💉 - The world is full of fake people.,25042,Khartoum,19509,https://twitter.com/0mitaaa,Thu Sep 29 07:55:40 +0000 2022,0,1,2,False,https://twitter.com/0mitaaa/status/1575393858854293504,"""جاني أكتئاب شديد""",فيني,اكتئاب,8,depression,
1560402026114293760,نورا سوت رتويت لذا التغريده شفتها وانا فالعرس احسبه توه مغردها جاني اكتئاب شديد ما عرفت افرح مع الناس والآن يوم ركبت السيارة شفت التاريخ واستوعبت انها قديمه الله يسامحك يا مشويات😭,893835595,Nad21n,نَ,يا مُديم النعم أدم لي أمُي,1403,مَلهم,66742,https://twitter.com/Nad21n,Thu Aug 18 23:03:28 +0000 2022,0,0,1,False,https://twitter.com/Nad21n/status/1560402026114293760,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1554963266027372544,@Mocaspar @Leo_c94 @soozzaz @lm9ii_ @gorgeous4ew بلا فلسلفه انا جاني اكتئاب شديد وكنت بنتحر وانا اصلي واقرء قراني واصوم ماراح الا بالدوا النفسي مالو دخل,272191874,tamatem30,tmatem,,146,,4455,https://twitter.com/tamatem30,Wed Aug 03 22:51:47 +0000 2022,0,0,0,False,https://twitter.com/tamatem30/status/1554963266027372544,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1554632253690478595,@isatod7_ و الله هذا لي جابلي اكتئاب ب 2020 كان فيني صداع مستمر ( و للحين فيني ) رحت لكم طبيب محد فيهم لقالي حل و صرت ابحث عن حالات مشابهة لي و لقيت ناس عايشة فيه من عشرين سنة و في اكثر و بديت كل ليلة افكر اني م رح اتعالج  و جاني ارق و بعدها بكم شهر جاني اكتئاب شديد و الحمد لله على كل حال,1253869914752012289,RMA7RAMOS7,Hala madrid🇲🇦🇫🇷,A 29 yo engineer 👷‍♂️ « cultivons la vertu quand polifère le vice » MADRIDISTA 🤍 الحمد لله على كل شيء,159,"Paris, France",10554,https://twitter.com/RMA7RAMOS7,Wed Aug 03 00:56:27 +0000 2022,0,1,0,False,https://twitter.com/RMA7RAMOS7/status/1554632253690478595,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,26,depression,
1549967091930906624,بعد وفاة ابوي بشهر.. جاني اكتئاب شديد.. وصرت ارمي اغراض ما استخدمتها من سنين رغم انها بحالة جيدة بس خلاص مخي كان مقفلللل .. رميت اشياء كثير والحين حسيت بالندم على بعض الاغراض,3562618100,itooomyyy,نقطة,فراق أبي حطمني وروحي مُزهقه وبالرغم من الطفارة بدوّر على حتة تفئلولة,191,,23711,https://twitter.com/itooomyyy,Thu Jul 21 03:58:46 +0000 2022,0,0,0,False,https://twitter.com/itooomyyy/status/1549967091930906624,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1547446385154326528,@Nasee7ah1 انا عملت عملية جراحية في الكتف وقبلها الفقرات. اخذت علاج في العملية الأخير اسمة ترامال بعد خروجي من المستفشى صرفوا لي 50 حبة كل 8 ساعات حبة والآن خلصت ومن بعدها جاني اكتئاب شديد مدري ليش اقول ممكن فترة انسحابية,4048972431,aah142112,ابوعبدالله,,349,"الرياض, المملكة العربية السعود",10157,https://twitter.com/aah142112,Thu Jul 14 05:02:23 +0000 2022,0,0,1,False,https://twitter.com/aah142112/status/1547446385154326528,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1543113744380829696,"@hereiamagain_ يعوضون عن الأضرار النفسية 😆

جاني اكتئاب شديد بعد إجبار اللقاح.",1325223408,inspire55555,Eella,"عضو في منظمة "" المؤامرة "" 🌅

المجد للأحرار  🥷🏼🤺",264,,4641,https://twitter.com/inspire55555,Sat Jul 02 06:06:00 +0000 2022,1,1,0,False,https://twitter.com/inspire55555/status/1543113744380829696,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1539686194526781440,@Alyousef8 قبل ١٠ سنوات تقريبا جاني ارتاج مريء وانا بطريق الاحساء إلى درجة اختناق ٦ ثواني واحس النبض وقف كم ثانيه  ونزلت على الشارع يمين  وبفضل من الله فك الاختناق .. جلست سنه اخاف اطلع من البيت جاني اكتئاب شديد جدا لكن بالدعاء وعلاج المريء تعديت المشكله,1490204365214388225,bdallh_aljmy,هجراوي,,95,الأحساء,9069,https://twitter.com/bdallh_aljmy,Wed Jun 22 19:06:09 +0000 2022,0,0,0,False,https://twitter.com/bdallh_aljmy/status/1539686194526781440,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
1538608948592402432,ماانسى دموعي يوم تجند بعد ذيك السالفه جاني اكتئاب شديد,1260666556272517122,Louhyuni_,²⁵,life is a short trip and the music for the sad man,1049,,171395,https://twitter.com/Louhyuni_,Sun Jun 19 19:45:33 +0000 2022,0,0,0,False,https://twitter.com/Louhyuni_/status/1538608948592402432,"""جاني أكتئاب شديد""",جاني,اكتئاب شديد,1,depression,
